date,avgmem,OT
2011-05-01 00:10:00,0.3190200900915418,0.1733960363136251
2011-05-01 00:15:00,0.3371714928283533,0.1853332496733284
2011-05-01 00:20:00,0.3058843681489858,0.1798107850103638
2011-05-01 00:25:00,0.3478895281344831,0.3679932780015809
2011-05-01 00:30:00,0.2972730996253818,0.3042997918749342
2011-05-01 00:35:00,0.3646762013437006,0.396344220402137
2011-05-01 00:40:00,0.3856201835422079,0.2868874827350461
2011-05-01 00:45:00,0.3643279227253924,0.175011904179162
2011-05-01 00:50:00,0.4275364378983881,0.1910529002235276
2011-05-01 00:55:00,0.4459865737281951,0.2483446268420018
2011-05-01 01:00:00,0.4820253609239699,0.3086108391099576
2011-05-01 01:05:00,0.4685703817103079,0.2624290558448346
2011-05-01 01:10:00,0.4756447614325663,0.2456626916566537
2011-05-01 01:15:00,0.461343253734416,0.2007625620832107
2011-05-01 01:20:00,0.3961098865724271,0.1741848732831292
2011-05-01 01:25:00,0.3281972998100526,0.1241982848975121
2011-05-01 01:30:00,0.2694635354369725,0.0952315721621984
2011-05-01 01:35:00,0.2713546359274819,0.1061056957313413
2011-05-01 01:40:00,0.2745872659836479,0.108482279685846
2011-05-01 01:45:00,0.2744824552261478,0.0890077364337975
2011-05-01 01:50:00,0.2811908645714047,0.1259778871812338
2011-05-01 01:55:00,0.3186798811104845,0.1652817994292771
2011-05-01 02:00:00,0.3211515236339801,0.1519623769748001
2011-05-01 02:05:00,0.3158263941919963,0.1426715830404959
2011-05-01 02:10:00,0.3184684584065387,0.1764643753434607
2011-05-01 02:15:00,0.3154420070067156,0.1878309245818757
2011-05-01 02:20:00,0.3180618916936391,0.1893213201126506
2011-05-01 02:25:00,0.2956285208695712,0.1403468234562854
2011-05-01 02:30:00,0.2813494780655787,0.131377387580932
2011-05-01 02:35:00,0.2779605756533749,0.1286363613935817
2011-05-01 02:40:00,0.2855979816338183,0.1313055608445122
2011-05-01 02:45:00,0.3031148364371985,0.1111692504850752
2011-05-01 02:50:00,0.2928162110468846,0.1066504350711841
2011-05-01 02:55:00,0.3086893193060724,0.1469552529784103
2011-05-01 03:00:00,0.3707862586638524,0.1820365206015342
2011-05-01 03:05:00,0.3844804130290686,0.1445983438505682
2011-05-01 03:10:00,0.3658064836893366,0.1556086465510032
2011-05-01 03:15:00,0.3483983717694001,0.1598409589658457
2011-05-01 03:20:00,0.3217741402350018,0.1538009044190961
2011-05-01 03:25:00,0.3198264460677449,0.150858615065427
2011-05-01 03:30:00,0.3904503079322992,0.1633974275560167
2011-05-01 03:35:00,0.378182696035394,0.1505435639190704
2011-05-01 03:40:00,0.3578267170428804,0.1370956723800291
2011-05-01 03:45:00,0.3576219117782595,0.1320348283177845
2011-05-01 03:50:00,0.3723980877568995,0.1454973672229174
2011-05-01 03:55:00,0.3906607886819189,0.1325435304311737
2011-05-01 04:00:00,0.4122929688409651,0.1457781092589423
2011-05-01 04:05:00,0.4022849138879198,0.1197378755586619
2011-05-01 04:10:00,0.4018758222349081,0.1380759141770054
2011-05-01 04:15:00,0.3960953771723026,0.1320196763303319
2011-05-01 04:20:00,0.3854974458614415,0.1009422338381332
2011-05-01 04:25:00,0.417666163485431,0.1572636318559199
2011-05-01 04:30:00,0.4392077143370971,0.1255948340054954
